order_item_id,order_id,product_id,quantity,unit_price
2318,1275,28,1,1262.36
2319,1276,178,2,325.76
2320,1276,120,2,293.34
2321,1277,84,3,493.21
2322,1278,130,2,94.48
2323,1278,192,1,427.77
2324,1279,54,1,638.1
2325,1280,182,1,211.3
2326,1280,141,1,254.46
2327,1281,33,1,1354.25
2328,1281,121,1,159.37
2329,1282,142,1,178.01
2330,1282,157,1,256.68
2331,1283,41,2,1041.67
2332,1283,62,1,1007.5
2333,1283,82,1,966.66
2334,1284,192,3,485.89
2335,1285,172,1,315.29
2336,1285,80,1,257.17
2337,1285,121,1,159.37
2338,1286,87,1,594.37
2339,1287,70,1,250.59
2340,1287,6,1,1071.23
2341,1288,118,3,376.78
2342,1288,191,3,485.49
2343,1289,61,3,776.21
2344,1289,111,1,914.09
2345,1289,29,1,1836.52
2346,1289,131,2,30.63
2347,1290,168,1,255.79
2348,1290,155,1,183.61
2349,1290,84,2,493.21
2350,1291,193,2,471.55
2351,1292,120,1,339.07
2352,1293,163,1,193.8
2353,1294,56,1,700.1
2354,1294,105,1,609.4
2355,1295,71,1,1169.0
2356,1296,4,1,549.91
2357,1296,191,1,485.49
2358,1297,153,1,318.02
2359,1297,177,3,313.65
2360,1298,4,1,549.91
2361,1299,145,1,154.02
2362,1300,140,1,142.43
2363,1300,177,1,313.65
2364,1300,62,1,1007.5
2365,1301,98,1,859.25
2366,1302,97,1,156.65
2367,1302,56,1,788.31
2368,1302,160,1,169.36
2369,1303,164,1,132.23
2370,1304,1,1,440.02
2371,1304,157,1,256.68
2372,1305,87,3,594.37
2373,1305,197,2,422.21
2374,1306,199,1,364.61
2375,1306,111,1,914.09
2376,1307,42,1,352.84
2377,1307,144,2,273.77
2378,1308,2,2,623.26
2379,1309,58,2,428.94
2380,1309,108,1,613.75
2381,1310,96,1,748.01
2382,1311,36,2,1490.74
2383,1311,154,2,201.88
2384,1312,167,1,266.31
2385,1312,184,2,399.61
2386,1312,64,1,581.45
2387,1313,123,3,134.04
2388,1313,146,1,278.93
2389,1313,34,1,1993.79
2390,1314,144,1,273.77
2391,1314,127,1,44.16
2392,1315,153,1,318.02
2393,1315,151,1,104.71
2394,1316,107,1,245.09
2395,1316,136,1,276.75
2396,1317,169,1,442.69
2397,1317,74,1,578.97
2398,1318,119,1,475.16
2399,1319,19,1,918.59
2400,1319,106,1,618.93
2401,1319,71,1,1006.57
2402,1319,11,2,1244.81
2403,1320,148,1,242.35
2404,1320,29,2,1619.03
2405,1320,44,1,798.94
2406,1321,127,2,44.16
2407,1321,190,1,372.08
2408,1322,155,2,198.89
2409,1322,35,1,1575.89
2410,1323,187,1,435.69
2411,1324,114,2,706.42
2412,1324,192,1,485.89
2413,1325,170,1,290.79
2414,1325,74,2,578.97
2415,1326,128,2,299.56
2416,1327,67,1,290.21
2417,1327,28,1,1262.36
2418,1328,173,1,459.12
2419,1329,167,1,266.31
2420,1329,12,1,1257.96
2421,1330,95,1,392.24
2422,1331,72,3,331.01
2423,1331,148,2,256.17
2424,1332,132,1,284.14
2425,1333,85,1,359.28
2426,1334,156,1,395.52
2427,1335,44,1,798.94
2428,1336,49,1,907.01
2429,1336,93,1,500.35
2430,1337,136,1,237.38
2431,1338,146,1,278.93
2432,1338,179,1,143.52
2433,1339,183,1,200.91
2434,1339,18,1,1417.1
2435,1339,123,2,151.46
2436,1339,135,1,296.31
2437,1340,180,1,204.06
2438,1341,53,2,912.95
2439,1341,43,2,1011.92
2440,1341,16,1,1636.91
2441,1342,179,1,139.02
2442,1343,101,1,759.97
2443,1344,41,1,1041.67
2444,1344,125,1,138.65
2445,1344,68,1,449.81
2446,1345,162,1,209.84
2447,1346,67,1,299.46
2448,1346,88,1,719.27
2449,1346,156,1,395.52
2450,1347,16,1,1636.91
2451,1348,181,1,230.74
2452,1348,193,1,471.55
2453,1348,179,1,154.28
2454,1349,119,1,475.16
2455,1349,13,2,484.32
2456,1350,171,1,401.39
2457,1351,103,1,228.45
2458,1351,10,2,548.39
2459,1351,36,1,1490.74
2460,1352,159,1,332.65
2461,1353,118,1,376.78
2462,1354,16,2,1636.91
2463,1355,93,1,580.0
2464,1355,188,1,150.49
2465,1356,164,1,132.23
2466,1356,155,1,198.89
2467,1357,105,1,691.55
2468,1357,32,1,644.55
2469,1357,161,2,406.33
2470,1358,111,1,914.09
2471,1358,52,1,1128.91
2472,1358,197,1,422.21
2473,1359,44,1,798.94
2474,1359,190,1,406.76
2475,1360,188,1,150.49
2476,1360,153,1,318.02
2477,1361,5,3,442.46
2478,1361,44,1,798.94
2479,1362,174,1,274.33
2480,1363,56,1,706.77
2481,1363,134,1,260.57
2482,1364,94,1,898.73
2483,1365,169,1,398.62
2484,1365,83,2,196.94
2485,1366,159,2,361.97
2486,1366,57,1,207.19
2487,1366,45,2,1129.1
2488,1367,105,2,632.53
2489,1367,36,1,1490.74
2490,1367,63,1,858.98
2491,1368,53,1,787.25
2492,1369,161,1,406.33
2493,1369,132,1,284.14
2494,1370,3,1,539.1
2495,1370,158,1,187.89
2496,1370,116,2,806.92
2497,1370,101,3,708.51
2498,1371,66,1,448.66
2499,1372,64,2,667.02
2500,1372,51,1,1072.43
2501,1373,69,1,948.83
2502,1374,105,1,691.55
2503,1374,124,1,159.92
2504,1375,25,1,1802.19
2505,1376,87,1,594.37
2506,1376,79,1,935.74
2507,1377,32,1,644.55
2508,1378,172,1,277.54
2509,1378,32,1,582.85
2510,1378,148,1,256.17
2511,1379,85,1,359.28
2512,1379,92,1,917.84
2513,1380,81,2,931.48
2514,1380,137,1,208.57
2515,1381,112,2,716.89
2516,1381,122,1,97.1
2517,1381,118,2,376.78
2518,1382,176,1,436.2
2519,1383,35,2,1777.25
2520,1383,156,1,371.19
2521,1384,163,1,193.8
2522,1385,53,2,912.95
2523,1386,89,1,486.42
2524,1387,140,1,142.43
2525,1388,183,1,200.91
2526,1389,123,1,151.46
2527,1390,93,1,580.0
2528,1390,126,1,96.07
2529,1391,65,2,235.23
2530,1392,168,1,217.72
2531,1393,172,2,297.14
2532,1394,179,1,132.49
2533,1395,16,3,1636.91
2534,1395,156,2,366.04
2535,1396,45,1,1064.57
2536,1397,134,1,260.57
2537,1398,34,2,1993.79
2538,1398,171,1,380.34
2539,1399,135,1,296.31
2540,1399,16,1,1636.91
2541,1399,60,1,414.24
2542,1400,74,1,578.97
2543,1400,78,1,459.68
2544,1401,103,1,228.45
2545,1401,95,1,392.24
2546,1401,138,2,280.61
2547,1401,71,1,1169.0
2548,1402,117,2,750.39
2549,1402,5,1,442.46
2550,1403,173,1,459.12
2551,1404,4,1,476.81
2552,1404,157,1,256.68
2553,1404,24,1,981.71
2554,1405,79,2,935.74
2555,1405,1,1,402.9
2556,1406,81,1,931.48
2557,1407,151,2,120.27
2558,1407,73,1,1064.65
2559,1407,161,1,358.56
2560,1408,53,1,912.95
2561,1408,131,1,28.24
2562,1409,102,1,512.57
2563,1410,36,1,1490.74
2564,1411,66,1,448.66
2565,1411,75,1,1126.52
2566,1411,79,1,935.74
2567,1412,15,3,1527.31
2568,1413,95,1,392.24
2569,1414,6,1,1071.23
2570,1415,152,1,360.28
2571,1415,162,1,180.5
2572,1416,199,3,364.61
2573,1417,119,3,475.16
2574,1417,112,2,716.89
2575,1418,71,1,1039.97
2576,1419,9,2,744.5
2577,1420,66,1,448.66
2578,1421,77,1,861.87
2579,1422,145,1,154.02
2580,1423,66,1,384.32
2581,1424,7,1,1695.09
2582,1424,50,2,1146.85
2583,1424,74,1,578.97
2584,1424,46,1,439.45
2585,1425,20,1,1374.61
2586,1425,89,2,486.42
2587,1425,71,1,1169.0
2588,1426,164,1,132.23
2589,1427,25,1,1802.19
2590,1427,22,1,751.38
2591,1427,93,1,580.0
2592,1428,139,1,240.57
2593,1429,48,1,1016.02
2594,1429,157,1,256.68
2595,1430,188,1,138.34
2596,1431,166,1,265.95
2597,1431,170,2,290.79
2598,1432,56,1,674.76
2599,1433,143,1,323.68
2600,1433,178,1,325.76
2601,1433,170,1,265.43
2602,1434,119,1,442.36
2603,1434,56,1,788.31
2604,1435,78,1,496.71
2605,1435,108,1,613.75
2606,1435,25,1,1619.16
2607,1435,114,1,787.06
2608,1436,25,2,1802.19
2609,1436,45,2,1050.34
2610,1437,114,2,787.06
2611,1437,105,1,691.55
2612,1437,74,1,578.97
2613,1438,200,2,105.06
2614,1438,63,1,858.98
2615,1439,69,1,1008.02
2616,1440,95,1,392.24
2617,1440,20,2,1374.61
2618,1440,27,1,628.59
2619,1441,15,1,1527.31
2620,1442,190,1,406.76
2621,1443,156,1,395.52
2622,1444,178,1,325.76
2623,1445,107,1,245.09
2624,1445,63,1,858.98
2625,1446,78,1,496.71
2626,1447,54,1,638.1
2627,1447,51,2,1072.43
2628,1448,37,1,1629.76
2629,1449,145,1,154.02
2630,1450,162,1,209.84
2631,1451,106,1,618.93
2632,1451,138,3,280.61
2633,1452,151,1,120.27
2634,1452,150,1,273.21
2635,1453,41,2,938.79
2636,1453,82,1,966.66
2637,1453,135,2,296.31
2638,1453,70,1,250.59
2639,1454,177,1,313.65
2640,1455,96,1,748.01
2641,1455,199,1,364.61
2642,1455,127,1,44.16
2643,1456,105,1,691.55
2644,1457,27,1,628.59
2645,1457,188,1,150.49
2646,1458,84,1,493.21
2647,1458,146,1,278.93
2648,1459,104,1,187.47
2649,1459,146,2,278.93
2650,1460,93,1,580.0
2651,1461,61,2,776.21
2652,1461,28,3,1262.36
2653,1462,144,1,273.77
2654,1463,120,1,339.07
2655,1464,188,1,150.49
2656,1464,33,1,1354.25
2657,1465,94,3,898.73
2658,1465,11,2,1365.96
2659,1466,183,1,200.91
2660,1466,153,1,318.02
2661,1466,133,1,164.76
2662,1467,101,1,759.97
2663,1468,169,1,412.43
2664,1469,136,2,276.75
2665,1469,43,1,1153.5
2666,1470,77,2,735.43
2667,1471,177,3,285.52
2668,1471,103,1,228.45
2669,1471,48,1,1016.02
2670,1471,16,1,1636.91
2671,1472,58,1,428.94
2672,1472,181,1,230.74
2673,1472,72,1,366.31
2674,1473,59,1,270.86
2675,1474,39,1,1787.75
2676,1474,94,1,898.73
2677,1475,164,1,132.23
2678,1476,69,1,921.38
2679,1477,173,2,425.49
2680,1477,163,1,193.8
2681,1477,103,1,196.15
2682,1477,137,1,235.13
2683,1478,150,1,269.93
2684,1478,24,1,1041.86
2685,1479,110,1,412.02
2686,1480,93,1,510.44
2687,1481,4,1,549.91
2688,1482,198,1,413.05
2689,1482,165,1,377.58
2690,1482,177,1,313.65
2691,1482,186,1,401.69
2692,1483,151,3,120.27
2693,1484,166,1,265.95
2694,1484,125,1,152.53
2695,1485,9,1,744.5
2696,1486,39,1,1955.02
2697,1486,144,3,273.77
2698,1487,79,1,873.1
2699,1487,112,1,716.89
2700,1488,64,1,667.02
2701,1488,168,1,255.79
2702,1489,136,1,276.75
2703,1489,185,2,189.69
2704,1490,20,3,1374.61
2705,1491,88,1,719.27
2706,1492,141,2,254.46
2707,1492,127,3,44.16
2708,1493,180,1,204.06
2709,1493,95,2,362.91
2710,1493,166,1,265.95
2711,1494,127,1,44.16
2712,1494,200,1,105.06
2713,1494,33,1,1354.25
2714,1495,116,1,899.2
2715,1496,117,1,815.03
2716,1496,73,1,1064.65
2717,1496,56,2,788.31
2718,1497,14,1,1650.19
2719,1497,85,1,328.05
2720,1497,5,1,442.46
2721,1498,99,1,374.8
2722,1498,200,1,105.06
2723,1498,146,1,247.45
2724,1499,18,2,1417.1
2725,1500,114,1,787.06
2726,1500,184,1,399.61
2727,1501,116,1,804.52
2728,1501,137,1,235.13
2729,1502,95,1,342.61
2730,1502,173,1,418.74
2731,1503,26,1,1033.01
2732,1504,181,1,230.74
2733,1505,87,1,524.17
2734,1506,177,2,313.65
2735,1506,96,1,748.01
2736,1507,129,1,394.17
2737,1508,199,1,364.61
2738,1508,144,1,273.77
2739,1509,155,1,170.09
2740,1509,117,2,815.03
2741,1510,185,2,189.69
2742,1510,165,1,377.58
2743,1511,68,1,449.81
2744,1512,150,2,295.79
2745,1512,63,1,800.0
2746,1513,127,1,37.89
2747,1513,179,1,154.28
2748,1514,131,1,30.63
2749,1514,69,1,1008.02
2750,1514,140,2,142.43
2751,1515,99,3,374.8
2752,1515,150,1,261.23
2753,1516,117,1,815.03
2754,1516,170,1,269.49
2755,1516,52,1,1128.91
2756,1517,27,1,628.59
2757,1517,124,1,159.92
2758,1517,58,2,428.94
2759,1517,88,1,638.87
2760,1518,66,1,448.66
2761,1519,83,1,208.24
2762,1520,32,1,611.7
2763,1521,122,1,112.48
2764,1521,102,1,579.6
2765,1522,124,1,159.92
2766,1523,87,1,594.37
2767,1524,83,1,208.24
2768,1524,147,1,78.5
2769,1525,29,1,1609.61
2770,1525,196,2,140.76
2771,1526,124,2,159.92
2772,1527,69,1,1008.02
2773,1528,182,1,211.3
2774,1528,127,1,44.16
2775,1528,103,2,228.45
2776,1528,33,1,1354.25
2777,1529,127,3,44.16
2778,1529,7,1,1695.09
2779,1529,37,1,1629.76
2780,1529,183,1,200.91
2781,1530,198,1,413.05
2782,1531,150,1,257.56
2783,1532,178,1,325.76
2784,1533,134,1,260.57
2785,1533,39,1,1955.02
2786,1534,159,1,338.41
2787,1534,5,1,442.46
2788,1535,185,1,170.78
2789,1536,76,1,535.5
2790,1537,192,2,485.89
2791,1538,3,1,539.1
2792,1538,43,3,1153.5
2793,1539,112,1,614.24
2794,1539,99,1,374.8
2795,1540,55,3,404.61
2796,1540,193,1,471.55
2797,1541,115,3,760.93
2798,1541,72,1,366.31
2799,1541,131,2,30.63
2800,1542,190,1,406.76
2801,1542,36,1,1490.74
2802,1542,120,1,339.07
2803,1543,152,1,360.28
2804,1543,130,1,100.33
2805,1543,105,1,691.55
2806,1543,34,1,1993.79
2807,1544,166,3,229.65
2808,1545,18,1,1417.1
2809,1546,161,1,406.33
2810,1546,108,1,613.75
2811,1547,179,1,154.28
2812,1547,13,1,489.01
2813,1548,178,1,325.76
2814,1548,129,1,394.17
2815,1549,160,3,196.53
2816,1550,149,1,160.33
2817,1551,120,3,339.07
2818,1551,166,1,265.95
2819,1552,150,3,295.79
2820,1553,116,2,848.52
2821,1554,17,2,1786.37
2822,1554,50,1,1146.85
2823,1554,113,3,901.51
2824,1555,97,1,156.65
2825,1556,16,1,1636.91
2826,1556,40,1,1601.81
2827,1557,198,1,360.34
2828,1557,30,1,1995.72
2829,1557,1,1,440.02
2830,1558,125,2,152.53
2831,1559,53,1,912.95
2832,1560,78,1,496.71
2833,1561,44,1,798.94
2834,1561,152,1,360.28
2835,1562,44,3,798.94
2836,1562,199,2,364.61
2837,1563,49,1,965.83
2838,1563,179,1,134.01
2839,1563,126,1,96.07
2840,1564,85,3,359.28
2841,1565,116,1,899.2
2842,1565,156,1,395.52
2843,1566,35,1,1777.25
2844,1567,18,1,1417.1
2845,1567,153,1,318.02
2846,1568,38,1,949.5
2847,1569,178,1,325.76
2848,1570,36,1,1490.74
2849,1570,3,1,539.1
2850,1570,181,3,230.74
2851,1571,49,1,965.83
2852,1572,23,1,724.34
2853,1572,29,2,1836.52
2854,1572,16,1,1636.91
2855,1573,129,1,349.51
2856,1574,174,1,274.33
2857,1574,94,1,898.73
2858,1575,14,1,1816.72
2859,1575,93,1,580.0
2860,1575,141,1,254.46
2861,1576,39,3,1955.02
2862,1577,7,2,1458.88
2863,1578,187,1,435.69
2864,1578,7,1,1695.09
2865,1578,189,1,453.18
2866,1579,45,1,1129.1
2867,1579,53,1,912.95
2868,1580,164,1,116.09
2869,1580,132,1,284.14
2870,1581,146,1,278.93
2871,1581,28,1,1262.36
2872,1582,48,2,903.64
2873,1582,100,1,282.13
2874,1582,30,1,1995.72
2875,1583,69,2,930.24
2876,1583,186,1,401.69
2877,1584,199,2,330.11
2878,1584,191,1,485.49
2879,1585,127,1,44.16
2880,1585,154,1,201.88
2881,1586,142,1,193.6
2882,1586,191,2,485.49
2883,1587,91,1,157.92
2884,1587,186,2,401.69
2885,1588,34,1,1993.79
2886,1589,156,1,395.52
2887,1589,48,2,1016.02
2888,1589,162,2,185.99
2889,1589,106,1,618.93
2890,1590,187,3,435.69
2891,1590,68,1,449.81
2892,1591,140,2,142.43
2893,1592,163,1,193.8
2894,1593,82,1,966.66
2895,1594,80,2,257.17
2896,1594,164,1,115.01
2897,1594,35,2,1777.25
2898,1595,172,1,315.29
2899,1596,85,1,359.28
2900,1596,46,1,439.45
2901,1597,101,1,658.45
2902,1597,66,1,392.49
2903,1597,72,1,366.31
2904,1597,199,1,345.44
2905,1598,192,2,485.89
2906,1598,132,2,249.74
2907,1598,176,1,436.2
2908,1599,153,1,318.02
2909,1600,106,1,570.7
2910,1600,188,1,150.49
2911,1600,1,1,440.02
2912,1600,51,1,976.82
2913,1601,4,1,549.91
2914,1601,22,1,705.6
2915,1602,32,1,594.87
2916,1603,97,1,156.65
2917,1604,96,1,637.83
2918,1604,102,1,522.12
2919,1604,176,1,436.2
2920,1605,60,1,414.24
2921,1606,3,1,539.1
2922,1607,31,1,492.44
2923,1607,165,1,377.58
2924,1608,137,1,204.39
2925,1608,108,1,613.75
2926,1609,133,1,154.16
2927,1610,129,1,394.17
2928,1610,168,1,255.79
2929,1610,177,1,271.15
2930,1610,45,1,1129.1
2931,1611,156,2,395.52
2932,1611,14,1,1816.72
2933,1612,27,1,628.59
2934,1612,38,1,1095.62
2935,1613,79,1,935.74
2936,1613,145,2,135.17
2937,1613,76,1,623.01
2938,1613,127,2,44.16
2939,1614,145,1,154.02
2940,1615,153,1,318.02
2941,1615,164,1,132.23
2942,1615,173,1,459.12
2943,1615,151,1,112.92
2944,1616,159,1,309.19
2945,1616,13,1,526.08
2946,1617,2,1,623.26
2947,1617,149,1,183.34
2948,1617,52,2,1128.91
2949,1618,185,1,189.69
2950,1618,183,1,200.91
2951,1619,198,1,377.64
2952,1620,23,1,766.48
2953,1620,117,1,815.03
2954,1621,126,1,96.07
2955,1622,137,1,235.13
2956,1622,93,2,580.0
2957,1622,148,2,233.7
2958,1623,28,3,1262.36
2959,1624,135,1,296.31
2960,1624,24,1,955.08
2961,1625,35,2,1777.25
2962,1626,151,2,120.27
2963,1626,198,1,413.05
2964,1627,125,1,152.53
2965,1627,143,1,275.88
2966,1628,83,1,188.02
2967,1629,102,1,579.6
2968,1630,35,2,1777.25
2969,1630,187,1,435.69
2970,1630,167,1,266.31
2971,1631,134,1,245.33
2972,1631,148,3,256.17
2973,1631,45,1,1129.1
2974,1632,188,1,139.07
2975,1632,10,1,548.39
2976,1633,70,1,228.01
2977,1633,31,1,545.46
2978,1634,136,1,276.75
2979,1634,79,1,935.74
2980,1634,97,1,156.65
2981,1635,10,1,548.39
2982,1636,14,2,1816.72
2983,1637,21,1,661.44
2984,1638,132,2,284.14
2985,1638,61,1,776.21
2986,1639,124,1,159.92
2987,1639,131,1,30.63
2988,1639,176,3,411.82
2989,1640,156,1,395.52
2990,1641,5,1,442.46
2991,1641,69,1,1008.02
2992,1641,57,1,207.19
2993,1642,30,1,1995.72
2994,1642,11,1,1365.96
2995,1642,95,1,392.24
2996,1643,146,3,278.93
2997,1643,141,3,254.46
2998,1644,76,1,623.01
2999,1644,9,1,744.5
3000,1645,15,1,1527.31
3001,1645,16,1,1636.91
3002,1645,118,1,376.78
3003,1646,46,1,439.45
3004,1647,103,2,228.45
3005,1647,159,1,361.97
3006,1648,138,1,280.61
3007,1648,173,1,459.12
3008,1649,84,1,493.21
3009,1649,16,1,1636.91
3010,1650,39,1,1793.37
3011,1650,64,1,667.02
3012,1651,128,1,299.56
3013,1652,198,1,384.99
3014,1653,80,1,257.17
3015,1653,200,1,105.06
3016,1654,40,1,1860.2
3017,1655,99,1,345.42
3018,1655,44,1,798.94
3019,1656,115,2,884.91
3020,1657,149,1,170.41
3021,1657,129,1,394.17
3022,1657,161,2,406.33
3023,1658,161,1,406.33
3024,1659,20,2,1374.61
3025,1659,110,2,412.02
3026,1659,9,1,640.74
3027,1660,132,1,284.14
3028,1660,74,2,578.97
3029,1661,170,1,290.79
3030,1661,188,1,150.49
3031,1662,155,1,198.89
3032,1663,29,1,1836.52
3033,1664,76,1,580.33
3034,1664,4,1,549.91
3035,1665,93,1,580.0
3036,1665,44,1,798.94
3037,1666,133,1,164.76
3038,1667,103,1,228.45
3039,1668,117,1,815.03
3040,1669,186,1,401.69
3041,1670,130,1,100.33
3042,1671,73,2,1064.65
3043,1671,30,1,1852.69
3044,1671,3,1,539.1
3045,1671,39,1,1955.02
3046,1672,124,1,159.92
3047,1673,21,1,661.44
3048,1674,61,1,776.21
3049,1674,106,1,618.93
3050,1675,106,1,618.93
3051,1676,23,1,766.48
3052,1676,87,1,594.37
3053,1676,25,1,1802.19
3054,1677,80,1,226.51
3055,1678,165,1,377.58
3056,1678,57,3,207.19
3057,1678,84,1,448.93
3058,1679,41,1,1041.67
3059,1679,27,1,554.78
3060,1679,86,1,219.69
3061,1680,115,1,884.91
3062,1681,200,1,105.06
3063,1681,165,1,377.58
3064,1682,151,2,103.02
3065,1682,83,1,194.91
3066,1683,86,1,219.69
3067,1683,55,1,447.91
3068,1683,107,1,245.09
3069,1683,20,1,1374.61
3070,1684,41,1,1041.67
3071,1684,102,3,579.6
3072,1685,170,1,290.79
3073,1686,125,1,152.53
3074,1687,153,1,290.61
3075,1687,24,2,917.25
3076,1687,23,1,766.48
3077,1687,92,1,996.68
3078,1688,3,1,539.1
3079,1689,127,2,44.16
3080,1689,152,1,339.16
3081,1690,26,1,1033.01
3082,1691,130,2,100.33
3083,1691,79,1,935.74
3084,1691,157,1,256.68
3085,1692,33,1,1354.25
3086,1693,144,1,273.77
3087,1694,81,1,931.48
3088,1694,164,2,132.23
3089,1694,180,2,204.06
3090,1695,38,1,1095.62
3091,1695,70,1,250.59
3092,1696,126,1,96.07
3093,1697,14,3,1816.72
3094,1697,112,1,640.83
3095,1698,142,3,193.6
3096,1699,20,1,1374.61
3097,1700,196,1,140.76
3098,1701,158,2,187.89
3099,1701,99,3,374.8
3100,1702,189,1,431.33
3101,1702,50,1,1146.85
3102,1702,130,1,100.33
3103,1703,120,1,339.07
3104,1704,169,3,442.69
3105,1705,3,1,539.1
3106,1706,85,1,359.28
3107,1707,83,2,208.24
3108,1708,50,2,1146.85
3109,1709,139,1,240.57
3110,1709,8,1,1338.63
3111,1710,89,1,486.42
3112,1710,145,1,154.02
3113,1711,116,1,899.2
3114,1712,52,1,1128.91
3115,1712,62,1,1007.5
3116,1712,60,2,414.24
3117,1713,34,1,1792.4
3118,1713,114,3,675.88
3119,1714,140,1,142.43
3120,1715,78,1,496.71
3121,1715,9,1,744.5
3122,1716,156,1,395.52
3123,1717,196,1,140.76
3124,1718,89,1,486.42
3125,1719,16,1,1435.99
3126,1720,188,1,150.49
3127,1720,128,1,257.24
3128,1721,199,1,364.61
3129,1721,165,2,331.33
3130,1721,196,1,140.76
3131,1721,41,3,1041.67
3132,1722,82,2,966.66
3133,1723,113,1,901.51
3134,1724,39,1,1791.45
3135,1725,85,1,359.28
3136,1725,3,2,539.1
3137,1725,185,1,189.69
3138,1726,91,1,157.92
3139,1726,168,2,240.03
3140,1727,42,1,352.84
3141,1728,8,1,1517.02
3142,1729,48,1,1016.02
3143,1729,44,2,798.94
3144,1730,43,1,1153.5
3145,1730,175,1,367.55
3146,1731,87,1,594.37
3147,1731,174,1,274.33
3148,1732,112,1,716.89
3149,1733,196,1,140.76
3150,1733,175,1,367.55
3151,1733,113,1,901.51
3152,1734,99,1,374.8
3153,1734,173,1,459.12
3154,1734,74,1,578.97
3155,1735,81,1,931.48
3156,1735,21,1,661.44
3157,1735,61,1,776.21
3158,1736,177,1,313.65
3159,1737,90,1,538.64
3160,1737,70,1,250.59
3161,1737,159,1,361.97
3162,1738,153,1,318.02
3163,1738,113,1,847.35
3164,1738,97,1,142.48
3165,1738,132,2,284.14
3166,1739,187,1,435.69
3167,1740,128,1,262.26
3168,1741,116,1,899.2
3169,1741,130,1,100.33
3170,1742,126,1,96.07
3171,1743,36,2,1490.74
3172,1744,133,1,164.76
3173,1744,93,1,580.0
3174,1745,183,1,200.91
3175,1746,160,1,196.53
3176,1747,137,3,235.13
3177,1747,150,1,295.79
3178,1748,37,1,1404.96
3179,1748,193,1,471.55
3180,1749,106,1,527.46
3181,1749,144,1,273.77
3182,1749,185,1,167.39
3183,1749,79,1,824.06
3184,1750,34,1,1824.27
3185,1750,9,2,744.5
3186,1750,131,1,30.63
3187,1750,166,2,265.95
3188,1751,176,1,436.2
3189,1751,8,1,1302.37
3190,1751,32,1,644.55
3191,1752,126,2,96.07
3192,1752,104,1,175.58
3193,1753,90,1,497.53
3194,1753,38,1,1095.62
3195,1753,88,3,659.13
3196,1753,67,1,340.18
3197,1754,130,1,100.33
3198,1755,178,1,325.76
3199,1756,139,1,240.57
3200,1757,164,1,132.23
3201,1758,131,1,30.63
3202,1759,68,1,449.81
3203,1760,84,1,493.21
3204,1761,190,1,374.99
3205,1761,85,1,359.28
3206,1761,136,1,276.75
3207,1762,50,1,1146.85
3208,1762,79,1,935.74
3209,1763,7,1,1695.09
3210,1763,29,1,1836.52
3211,1764,126,2,96.07
3212,1765,6,1,1071.23
3213,1765,63,1,858.98
3214,1766,15,1,1298.38
3215,1766,120,1,339.07
3216,1767,56,1,788.31
3217,1767,15,2,1527.31
3218,1768,70,1,233.97
3219,1768,24,1,913.88
3220,1768,176,3,436.2
3221,1769,30,1,1995.72
3222,1770,118,1,376.78
3223,1771,96,1,748.01
3224,1772,69,1,1008.02
3225,1773,170,1,290.79
3226,1774,163,1,173.7
3227,1775,139,1,240.57
3228,1775,200,1,105.06
3229,1776,192,1,424.05
3230,1776,60,1,392.53
3231,1777,48,1,1016.02
3232,1777,40,1,1860.2
3233,1778,11,1,1230.47
3234,1778,168,1,255.79
3235,1778,124,1,159.92
3236,1778,146,1,251.51
3237,1779,191,3,414.19
3238,1780,19,1,968.43
3239,1780,44,1,798.94
3240,1781,156,1,342.38
3241,1781,1,1,440.02
3242,1782,148,2,256.17
3243,1782,21,1,661.44
3244,1783,14,1,1816.72
3245,1783,80,2,257.17
3246,1783,148,1,241.41
3247,1784,176,1,436.2
3248,1785,172,2,315.29
3249,1785,54,1,638.1
3250,1786,69,1,1008.02
3251,1787,113,3,901.51
3252,1788,121,2,138.34
3253,1789,108,1,534.37
3254,1789,137,1,211.3
3255,1790,125,1,152.53
3256,1791,183,1,200.91
3257,1791,101,2,684.86
3258,1792,65,1,237.29
3259,1793,122,1,112.48
3260,1793,101,1,759.97
3261,1793,76,1,555.45
3262,1794,86,1,219.69
3263,1795,173,1,459.12
3264,1796,161,1,406.33
3265,1797,161,1,406.33
3266,1798,107,1,232.17
3267,1799,32,1,644.55
3268,1799,189,1,479.1
3269,1800,76,2,623.01
3270,1800,179,1,154.28
3271,1801,187,1,435.69
3272,1801,177,1,313.65
3273,1802,159,1,361.97
3274,1803,31,1,545.46
3275,1804,151,3,109.17
3276,1805,63,1,774.41
3277,1805,78,1,496.71
3278,1806,126,1,96.07
3279,1807,62,1,1007.5
3280,1807,111,1,816.53
3281,1808,65,1,260.61
3282,1809,84,1,493.21
3283,1809,72,1,366.31
3284,1809,109,1,619.65
3285,1810,198,1,389.23
3286,1810,178,1,325.76
3287,1810,93,1,580.0
3288,1811,185,3,189.69
3289,1812,131,1,30.63
3290,1812,156,2,395.52
3291,1813,50,1,1146.85
3292,1813,134,1,260.57
3293,1814,13,1,489.66
3294,1815,140,1,142.43
3295,1815,121,1,159.37
3296,1816,24,2,1041.86
3297,1816,196,2,140.76
3298,1817,80,1,257.17
3299,1817,178,2,325.76
3300,1817,150,1,295.79
3301,1818,17,1,1520.26
3302,1819,79,1,807.24
3303,1819,116,1,899.2
